Hash Size,Image Shape,Image Type,C-Val,Accuracy,Precision,Recall,Fit Time,Average Query Time
8,"(64, 64)",color/string_image/smooth,100.0,0.49933333333333335,0.49933333333333335,1.0,0.6269998550415039,1.3335545857747396e-07
8,"(64, 64)",color/string_image/smooth,200.0,0.5006666666666667,0.0,0.0,0.6150000095367432,0.0
8,"(64, 64)",color/string_image/smooth,150.0,0.49933333333333335,0.49933333333333335,1.0,0.6000001430511475,0.0
8,"(64, 64)",color/string_image/smooth,1000.0,0.49933333333333335,0.49933333333333335,1.0,0.6340000629425049,0.0
8,"(64, 64)",color/string_image/smooth,2000.0,0.49933333333333335,0.49933333333333335,1.0,0.5820000171661377,0.0
8,"(64, 64)",color/string_image/smooth,1500.0,0.5006666666666667,0.0,0.0,0.623999834060669,0.0
8,"(64, 64)",color/full_image/not_smooth,0.001,0.4936,0.4936,1.0,0.2850000858306885,1.3332366943359376e-07
8,"(64, 64)",color/full_image/not_smooth,0.002,0.4936,0.4936,1.0,0.560999870300293,0.0
8,"(64, 64)",color/full_image/not_smooth,0.0015,0.4936,0.4936,1.0,0.4239997863769531,0.0
8,"(64, 64)",color/full_image/not_smooth,0.01,0.5064,0.0,0.0,0.6440000534057617,1.3332366943359376e-07
8,"(64, 64)",color/full_image/not_smooth,0.02,0.5064,0.0,0.0,0.628000020980835,0.0
8,"(64, 64)",color/full_image/not_smooth,0.015,0.5064,0.0,0.0,0.6380000114440918,0.0
8,"(64, 64)",color/full_image/not_smooth,0.1,0.4936,0.4936,1.0,0.6189999580383301,0.0
8,"(64, 64)",color/full_image/not_smooth,0.2,0.4936,0.4936,1.0,0.6050000190734863,0.0
8,"(64, 64)",color/full_image/not_smooth,0.15,0.4936,0.4936,1.0,0.630000114440918,0.0
8,"(64, 64)",color/full_image/not_smooth,10.0,0.4936,0.4936,1.0,0.6590001583099365,0.0
8,"(64, 64)",color/full_image/not_smooth,20.0,0.5064,0.0,0.0,0.624000072479248,0.0
8,"(64, 64)",color/full_image/not_smooth,15.0,0.4936,0.4936,1.0,0.6310000419616699,0.0
8,"(64, 64)",color/full_image/not_smooth,100.0,0.4936,0.4936,1.0,0.621999979019165,0.0
8,"(64, 64)",color/full_image/not_smooth,200.0,0.4936,0.4936,1.0,0.6349999904632568,0.0
8,"(64, 64)",color/full_image/not_smooth,150.0,0.5064,0.0,0.0,0.5939998626708984,0.0
8,"(64, 64)",color/full_image/not_smooth,1000.0,0.4936,0.4936,1.0,0.6399998664855957,0.0
8,"(64, 64)",color/full_image/not_smooth,2000.0,0.5064,0.0,0.0,0.6679999828338623,0.0
8,"(64, 64)",color/full_image/not_smooth,1500.0,0.4936,0.4936,1.0,0.6530001163482666,0.0
8,"(64, 64)",color/full_image/smooth,0.001,0.49066666666666664,0.0,0.0,0.6530001163482666,0.0
8,"(64, 64)",color/full_image/smooth,0.002,0.49066666666666664,0.0,0.0,0.7039999961853027,1.3332366943359376e-07
8,"(64, 64)",color/full_image/smooth,0.0015,0.49066666666666664,0.0,0.0,0.6449999809265137,0.0
